Septic shock,Septic shock,"['Specimen Type', 'Intubated', 'pO2', 'pCO2', 'Base Excess', 'pH', 'Calculated Total CO2', 'MCHC', 'White Blood Cells', 'Platelet Count', 'Red Blood Cells', 'Hematocrit', 'RDW', 'MCV', 'MCH', 'Hemoglobin', 'Anion Gap', 'Calcium, Total', 'Bicarbonate', 'Creatine Kinase, MB Isoenzyme', 'Urea Nitrogen', 'Creatinine', 'Potassium', 'Chloride', 'Magnesium', 'Glucose', 'Sodium', 'Troponin T', 'Phosphate', 'Creatine Kinase (CK)', 'INR(PT)', 'PT', 'Lactate', 'Free Calcium', 'Length of Urine Collection', 'Osmolality, Urine', 'Sodium, Urine', 'Urea Nitrogen, Urine', 'Potassium, Urine', 'Creatinine, Urine', 'Chloride, Urine', 'PTT', 'WBC', 'Urine Color', 'Specific Gravity', 'Yeast', 'Protein', 'Hyaline Casts', 'Urine Mucous', 'Bilirubin', 'RBC', 'Urine Appearance', 'Epithelial Cells', 'Leukocytes', 'Ketone', 'Bacteria', 'Nitrite', 'Granular Casts', 'Urobilinogen', 'Transitional Epithelial Cells', 'Blood', 'Asparate Aminotransferase (AST)', 'Alkaline Phosphatase', 'Alanine Aminotransferase (ALT)', 'Bilirubin, Total', 'Potassium, Whole Blood', 'Chloride, Whole Blood', 'Sodium, Whole Blood', 'Vancomycin', 'Albumin', 'Red Top Hold', 'Ventilation Rate', 'O2 Flow', 'Estimated GFR (MDRD equation)', 'Eosinophils', 'Platelet Smear', 'Atypical Lymphocytes', 'Basophils', 'Monocytes', 'Myelocytes', 'Metamyelocytes', 'Neutrophils', 'Bands', 'Lymphocytes', 'Polychromasia', 'Poikilocytosis', 'Anisocytosis', 'Macrocytes', 'Microcytes', 'Hypochromia', 'Uhold', 'Temperature', 'Thyroid Stimulating Hormone', 'Basophilic Stippling', 'Ovalocytes', 'Ammonia', 'Lactate Dehydrogenase (LD)', 'Promyelocytes', 'Oxygen Saturation', 'Hematocrit, Calculated', 'Fibrinogen, Functional', 'PEEP', 'Oxygen', 'Tidal Volume', 'Assist/Control', 'Alveolar-arterial Gradient', 'Required O2', 'Ventilator', 'Amorphous Crystals', 'Echinocytes', 'Hepatitis B Surface Antigen', 'Tobramycin', 'Hepatitis C Virus Antibody', 'Hepatitis B Surface Antibody', 'Teardrop Cells', 'Triglycerides', 'Urine tube, held', 'Immunoglobulin G', 'Immunoglobulin A', 'Total Nucleated Cells, Pleural', 'RBC, Pleural', 'Macrophages', 'Monos', 'Polys', 'Mesothelial Cells', 'Total Protein, Pleural', 'Albumin, Pleural', 'Lactate Dehydrogenase, Pleural', 'Glucose, Pleural']"
Shortness of breath,Shortness of breath,"['MCV', 'Monocytes', 'Red Blood Cells', 'MCH', 'Lymphocytes', 'Platelet Count', 'White Blood Cells', 'MCHC', 'Basophils', 'Neutrophils', 'Hemoglobin', 'RDW', 'Eosinophils', 'Hematocrit', 'INR(PT)', 'PT', 'PTT', 'Calcium, Total', 'Phosphate', 'Albumin', 'Sodium', 'Bilirubin, Total', 'Glucose', 'Creatinine', 'Alanine Aminotransferase (ALT)', 'Lactate Dehydrogenase (LD)', 'Magnesium', 'Urea Nitrogen', 'Bicarbonate', 'Potassium', 'Chloride', 'Alkaline Phosphatase', 'Asparate Aminotransferase (AST)', 'Anion Gap', 'Hepatitis B Surface Antibody', 'Anti-Smooth Muscle Antibody', 'Anti-Nuclear Antibody', 'Anti-Mitochondrial Antibody', 'Ferritin', 'Iron Binding Capacity, Total', 'Iron', 'Immunoglobulin G', 'Transferrin', 'Hepatitis C Virus Antibody', 'Hepatitis A Virus Antibody']"
Sick sinus syndrome,Sick sinus syndrome,"['MCV', 'White Blood Cells', 'RDW-SD', 'Red Blood Cells', 'RDW', 'MCH', 'MCHC', 'Hemoglobin', 'Hematocrit', 'Platelet Count', 'H', 'Phosphate', 'Glucose', 'Alanine Aminotransferase (ALT)', 'Creatinine', 'Urea Nitrogen', 'I', 'Alkaline Phosphatase', 'Uric Acid', 'Potassium', 'Anion Gap', 'Magnesium', 'Bilirubin, Total', 'Sodium', 'Calcium, Total', 'L', 'Lactate Dehydrogenase (LD)', 'Asparate Aminotransferase (AST)', 'Bicarbonate', 'Chloride', 'Estimated GFR (MDRD equation)', 'Thyroxine (T4), Free', 'Thyroid Stimulating Hormone', 'Absolute Neutrophil Count', 'Lymphocytes', 'Hypochromia', 'Macrocytes', 'Monocytes', 'Spherocytes', 'Atypical Lymphocytes', 'Absolute Eosinophil Count', 'Eosinophils', 'Schistocytes', 'Platelet Smear', 'Microcytes', 'Absolute Lymphocyte Count', 'Anisocytosis', 'Teardrop Cells', 'Absolute Basophil Count', 'Polychromasia', 'Basophils', 'Neutrophils', 'RBC Morphology', 'Absolute Monocyte Count', 'Ovalocytes', 'Poikilocytosis', 'INR(PT)', 'PTT', 'PT', 'Vitamin B12', 'Albumin', 'Elliptocytes', 'Myelocytes', 'Bands', 'Metamyelocytes', 'Lactate', 'Specimen Type', 'Nucleated Red Cells', 'Prostate Specific Antigen', 'Acanthocytes', 'Other Cells', 'Uhold', 'Length of Urine Collection', 'Specific Gravity', 'Nitrite', 'Urobilinogen', 'Ketone', 'Urine Color', 'Blood', 'pH', 'Bilirubin', 'Leukocytes', 'Urine Appearance', 'Protein']"
Sleep terrors [night terrors],Night terrors,"['PTT', 'Vancomycin', 'Urea Nitrogen', 'Magnesium', 'Sodium', 'Bicarbonate', 'Anion Gap', 'Potassium', 'Chloride', 'Glucose', 'Calcium, Total', 'Phosphate', 'Creatinine', 'Troponin T', 'Creatine Kinase, MB Isoenzyme', 'CK-MB Index', 'Asparate Aminotransferase (AST)', 'White Blood Cells', 'MCH', 'MCV', 'MCHC', 'RDW-SD', 'Hematocrit', 'Hemoglobin', 'RDW', 'Platelet Count', 'Red Blood Cells', 'Alanine Aminotransferase (ALT)', 'Fibrinogen, Functional', 'PT', 'INR(PT)', 'Bilirubin, Total', 'Creatine Kinase (CK)', 'Alkaline Phosphatase', 'Estimated GFR (MDRD equation)', 'Specimen Type', 'pO2', 'Calculated Total CO2', 'pCO2', 'Base Excess', 'pH', 'EDTA Hold', 'Lactate Dehydrogenase (LD)', 'Oxygen Saturation', 'Free Calcium', 'Lactate', 'PEEP', 'Oxygen', 'Ventilation Rate', 'Intubated', 'Temperature', 'Assist/Control', 'Tidal Volume', 'Albumin', 'Potassium, Whole Blood', 'Thyroid Stimulating Hormone', 'Hepatitis C Virus Antibody', 'Hepatitis A Virus Antibody', 'Hepatitis B Surface Antibody', 'Anti-Nuclear Antibody', 'Anti-Mitochondrial Antibody', 'Transferrin', 'Immunoglobulin A', 'Immunoglobulin G', 'Iron', 'Immunoglobulin M', 'Iron Binding Capacity, Total', 'Ferritin', 'Tricyclic Antidepressant Screen', 'Ethanol', 'Salicylate', 'Barbiturate Screen', 'Acetaminophen', 'Benzodiazepine Screen', 'Hepatitis B Virus Core Antibody', 'Hepatitis B Surface Antigen', 'Anti-Smooth Muscle Antibody', 'Leukocytes', 'Urobilinogen', 'Epithelial Cells', 'Urine Color', 'Bacteria', 'Blood', 'Protein', 'Urine Mucous', 'Nitrite', 'Ketone', 'WBC', 'Urine Appearance', 'Bilirubin', 'RBC', 'Yeast', 'Specific Gravity']"
"Spinal stenosis, lumbar region, with neurogenic claudication",Spinal stenosis,"['Urea Nitrogen', 'Chloride', 'Troponin T', 'Creatinine', 'Sodium', 'Glucose', 'Calcium, Total', 'Potassium', 'Magnesium', 'Creatine Kinase (CK)', 'Phosphate', 'Creatine Kinase, MB Isoenzyme', 'Anion Gap', 'Bicarbonate', 'PTT', 'PT', 'INR(PT)', 'Hematocrit', 'MCHC', 'MCV', 'Platelet Count', 'Hemoglobin', 'Red Blood Cells', 'MCH', 'RDW', 'White Blood Cells', 'RDW-SD', 'Thyroid Stimulating Hormone', 'NTproBNP', 'Ketone', 'Leukocytes', 'Urine Mucous', 'Bacteria', 'Epithelial Cells', 'WBC', 'Urine Color', 'Blood', 'Urine Appearance', 'Protein', 'Urobilinogen', 'Yeast', 'Specific Gravity', 'Bilirubin', 'RBC', 'pH', 'Nitrite', 'Specimen Type', 'pCO2', 'Base Excess', 'pO2', 'Calculated Total CO2', 'Estimated GFR (MDRD equation)']"
Sprains and strains of unspecified site of knee and leg,Sprains and strains,"['Platelet Count', 'Platelet Smear', 'White Blood Cells', 'MCH', 'Hemoglobin', 'MCV', 'MCHC', 'RDW', 'Hematocrit', 'Red Blood Cells', 'Anion Gap', 'Calcium, Total', 'Creatinine', 'Urea Nitrogen', 'Magnesium', 'Potassium', 'Glucose', 'Phosphate', 'Bicarbonate', 'Chloride', 'Sodium', 'Alkaline Phosphatase', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Alanine Aminotransferase (ALT)', 'Estimated GFR (MDRD equation)', 'Length of Urine Collection', 'Urine tube, held', 'Protein', 'Nitrite', 'Specific Gravity', 'Bilirubin', 'Urobilinogen', 'Blood', 'Ketone', 'Urine Appearance', 'pH', 'Urine Color', 'Leukocytes', 'Albumin', 'PT', 'PTT', 'INR(PT)', 'Bilirubin, Direct', 'Bilirubin, Indirect']"
"Staphylococcus infection in conditions classified elsewhere and of unspecified site, staphylococcus, unspecified",Staphylococcal infections,"['Sodium', 'Magnesium', 'Potassium', 'Chloride', 'Specimen Type', 'pCO2', 'pH', 'Calculated Total CO2', 'Base Excess', 'pO2', 'Hematocrit', 'Urea Nitrogen', 'Bicarbonate', 'Creatinine', 'Calcium, Total', 'Anion Gap', 'Phosphate', 'Glucose', 'Troponin T', 'White Blood Cells', 'RDW', 'MCH', 'Platelet Count', 'MCHC', 'Red Blood Cells', 'MCV', 'Hemoglobin', 'Potassium, Whole Blood', 'Hematocrit, Calculated', 'PTT', 'Free Calcium', 'Blood', 'Urobilinogen', 'Urine Mucous', 'Ketone', 'Urine Appearance', 'WBC', 'Urine Color', 'Epithelial Cells', 'Bilirubin', 'RBC', 'Protein', 'Yeast', 'Bacteria', 'Leukocytes', 'Specific Gravity', 'Nitrite', '% Hemoglobin A1c', 'eAG', 'Estimated GFR (MDRD equation)', 'Albumin', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Amylase', 'Lactate Dehydrogenase (LD)', 'Lipase', 'Alkaline Phosphatase', 'Alanine Aminotransferase (ALT)', 'INR(PT)', 'PT', 'Oxygen Saturation', 'Sodium, Whole Blood', 'Ventilator', 'Intubated', 'Chloride, Whole Blood', 'Lactate', 'Hyaline Casts', 'Neutrophils', 'Lymphocytes', 'Eosinophils', 'Basophils', 'Monocytes', 'Fibrinogen, Functional']"
Stem cells transplant status,Stem cell transplantation,"['Phosphate', 'I', 'H', 'Sodium', 'Creatinine', 'Calcium, Total', 'Magnesium', 'Potassium', 'L', 'Bicarbonate', 'Anion Gap', 'Chloride', 'Urea Nitrogen', 'Glucose', 'Length of Urine Collection', 'Chloride, Urine', 'Urea Nitrogen, Urine', 'Creatinine, Urine', 'Sodium, Urine', 'Osmolality, Urine', 'Uric Acid', 'Alanine Aminotransferase (ALT)', 'Asparate Aminotransferase (AST)', 'Bilirubin, Total', 'Alkaline Phosphatase', 'PTT', 'INR(PT)', 'PT', 'Monocytes', 'Absolute Eosinophil Count', 'Absolute Neutrophil Count', 'Blasts', 'Myelocytes', 'Eosinophils', 'Lymphocytes', 'Anisocytosis', 'Nucleated Red Cells', 'Microcytes', 'Atypical Lymphocytes', 'Absolute Lymphocyte Count', 'Platelet Smear', 'Neutrophils', 'Bands', 'Poikilocytosis', 'Hypochromia', 'Absolute Basophil Count', 'Polychromasia', 'Metamyelocytes', 'Macrocytes', 'Absolute Monocyte Count', 'Basophils', 'Lactate Dehydrogenase (LD)', 'MCHC', 'White Blood Cells', 'Red Blood Cells', 'RDW', 'Platelet Count', 'MCV', 'Hematocrit', 'MCH', 'RDW-SD', 'Hemoglobin', 'Schistocytes', 'Teardrop Cells', 'Ovalocytes', 'Fibrinogen, Functional', 'Vancomycin', 'Albumin', 'Bilirubin, Indirect', 'Bilirubin, Direct', 'Specimen Type', 'Calculated Total CO2', 'pH', 'pO2', 'Base Excess', 'pCO2', 'Free Calcium', 'Lactate', 'Creatine Kinase (CK)', 'CK-MB Index', 'Creatine Kinase, MB Isoenzyme', 'Troponin T', 'Spherocytes', 'Temperature', 'Bilirubin', 'Blood', 'Specific Gravity', 'Bacteria', 'Nitrite', 'Yeast', 'Urine Color', 'Leukocytes', 'Urine Mucous', 'Epithelial Cells', 'WBC', 'RBC', 'Urine Appearance', 'Ketone', 'Urobilinogen', 'Protein', 'Target Cells', 'Echinocytes', 'Monos', 'Macrophage', 'Other Cell', 'Polys', 'Potassium, Whole Blood', 'Sodium, Whole Blood', 'Promyelocytes', 'Intubated', 'Hematocrit, Calculated', 'PEEP', 'Ventilator', 'Ventilation Rate', 'Oxygen', 'Cytomegalovirus Viral Load', 'Green Top Hold (plasma)', 'Cholesterol, HDL', 'Estimated GFR (MDRD equation)', 'Triglycerides', 'Cholesterol, Total', 'Lipase', 'Cholesterol, LDL, Measured', 'RFXLDLM', 'Tidal Volume', 'Osmolality, Measured', 'Assist/Control', 'Required O2', 'Alveolar-arterial Gradient', 'Haptoglobin', 'Hyaline Casts', 'Amorphous Crystals', 'Transitional Epithelial Cells', 'Ferritin', 'Immature Granulocytes', 'Amylase', 'Thyroid Stimulating Hormone', 'Cortisol', 'Red Top Hold', 'Immunophenotyping', 'EDTA Hold', 'HIV Screen', 'ARCH-1', 'Blood Parasite Smear', 'C-Reactive Protein', 'Other Cells']"
"Tension-type headache, unspecified, not intractable",Tension headache,"['INR(PT)', 'PT', 'Potassium', 'Chloride', 'Sodium', 'Anion Gap', 'Alanine Aminotransferase (ALT)', 'Creatinine', 'Bicarbonate', 'Calcium, Total', 'H', 'Estimated GFR (MDRD equation)', 'Urea Nitrogen', 'Phosphate', 'Asparate Aminotransferase (AST)', 'Magnesium', 'I', 'Glucose', 'L', 'Bilirubin, Total', 'Alkaline Phosphatase', 'PTT', 'Metamyelocytes', 'Lymphocytes', 'Absolute Eosinophil Count', 'Absolute Monocyte Count', 'Bands', 'Monocytes', 'Absolute Neutrophil Count', 'Eosinophils', 'Myelocytes', 'Absolute Lymphocyte Count', 'Platelet Smear', 'Basophils', 'Atypical Lymphocytes', 'Absolute Basophil Count', 'Neutrophils', 'Blasts', 'Microcytes', 'Macrocytes', 'Teardrop Cells', 'Ovalocytes', 'Anisocytosis', 'Hypochromia', 'Poikilocytosis', 'Polychromasia', 'RDW-SD', 'Hemoglobin', 'MCH', 'Platelet Count', 'White Blood Cells', 'Hematocrit', 'Red Blood Cells', 'MCV', 'MCHC', 'RDW', 'Albumin', 'Lactate Dehydrogenase (LD)', 'Nucleated Red Cells', 'Immature Granulocytes', 'Uric Acid', 'Spherocytes', 'Schistocytes', 'Lipase', 'Amylase', 'Creatine Kinase (CK)', 'Vancomycin', 'Thyroid Stimulating Hormone', 'Cortisol', 'Length of Urine Collection', 'Osmolality, Urine', 'Sodium, Urine', 'Red Top Hold', 'Osmolality, Measured', 'Lactate', 'Target Cells', 'WBC', 'pH', 'Ketone', 'Specific Gravity', 'Urobilinogen', 'Bilirubin', 'Urine Color', 'Leukocytes', 'Bacteria', 'RBC', 'Epithelial Cells', 'Protein', 'Urine Appearance', 'Yeast', 'Blood', 'Nitrite', 'Immunophenotyping', 'EDTA Hold', 'HIV Screen', 'ARCH-1', 'Blood Parasite Smear', 'Cytomegalovirus Viral Load', 'Fibrinogen, Functional', 'C-Reactive Protein']"
"Thrombocytopenia, unspecified",Thrombocytopenia,"['Urine Appearance', 'Nitrite', 'Blood', 'Urobilinogen', 'Bilirubin', 'Leukocytes', 'Ketone', 'Protein', 'Glucose', 'Urine Color', 'Specific Gravity', 'pH', 'Length of Urine Collection', 'Osmolality, Urine', 'Fibrin Degradation Products', 'Sodium, Urine', 'Potassium, Urine', 'Chloride, Urine', 'INR(PT)', 'PTT', 'PT', 'Chloride', 'Sodium', 'Potassium', 'Urea Nitrogen', 'Bicarbonate', 'Creatinine', 'Calcium, Total', 'Anion Gap', 'Phosphate', 'Magnesium', 'Hemoglobin', 'White Blood Cells', 'MCHC', 'MCV', 'Platelet Count', 'RDW', 'MCH', 'Red Blood Cells', 'Hematocrit', 'Red Top Hold', 'Fibrinogen, Functional', 'Monocytes', 'Neutrophils', 'Eosinophils', 'Basophils', 'Lymphocytes', 'Haptoglobin', 'Bilirubin, Direct', 'Bilirubin, Indirect', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Lactate Dehydrogenase (LD)', 'Vancomycin', 'Problem Specimen', 'Epithelial Cells', 'Urine Mucous', 'RBC', 'WBC', 'Yeast', 'Bacteria', 'Lactate', 'RDW-SD', 'Specimen Type', 'pO2', 'pCO2', 'Base Excess', 'Calculated Total CO2', 'Intubated', 'Potassium, Whole Blood', 'Sodium, Whole Blood', 'Oxygen Saturation', 'Free Calcium', 'Chloride, Whole Blood', 'Hematocrit, Calculated', 'Creatine Kinase, MB Isoenzyme', 'Troponin T', 'Creatine Kinase (CK)', 'Urea Nitrogen, Urine', 'Creatinine, Urine', 'Hyaline Casts', 'Granular Casts', 'Transitional Epithelial Cells', 'Alkaline Phosphatase', 'Alanine Aminotransferase (ALT)', 'Albumin', 'Ventilation Rate', 'O2 Flow', 'Estimated GFR (MDRD equation)', 'Platelet Smear', 'Atypical Lymphocytes', 'Myelocytes', 'Metamyelocytes', 'Bands', 'Polychromasia', 'Poikilocytosis', 'Anisocytosis', 'Macrocytes', 'Microcytes', 'Hypochromia', 'Uhold', 'Temperature', 'Amylase', 'Lipase', 'Thyroid Stimulating Hormone', 'Vitamin B12', 'Urine tube, held', 'Ventilator', 'NTproBNP', 'Digoxin', 'Green Top Hold (plasma)', 'EDTA Hold', '% Hemoglobin A1c', 'eAG', 'Oxygen', 'PEEP', 'Tidal Volume', 'Transferrin', 'Iron', 'Ferritin', 'Iron Binding Capacity, Total', 'Total Nucleated Cells, Ascites', 'RBC, Ascites', 'Polys', 'Macrophage', 'Absolute Monocyte Count', 'Absolute Neutrophil Count', 'Immature Granulocytes', 'Absolute Lymphocyte Count', 'Absolute Basophil Count', 'Absolute Eosinophil Count', 'Triglycerides', 'Osmolality, Measured', 'Required O2', 'Alveolar-arterial Gradient', 'Assist/Control', 'Calcium Oxalate Crystals', 'Promyelocytes', 'Ovalocytes', 'H', 'I', 'L', 'Teardrop Cells', 'Elliptocytes', 'RBC Morphology', 'Spherocytes', 'Schistocytes', 'Uric Acid', 'Nucleated Red Cells', 'Prostate Specific Antigen', 'Acanthocytes', 'Other Cells', 'Protein Electrophoresis', 'Protein, Total', 'Blue Top Hold', 'Beta-2 Microglobulin', 'H/O Smear', 'WBC Clumps', 'Amorphous Crystals', 'Cortisol', 'Hepatitis B Surface Antigen', 'Immunofixation', 'Immunoglobulin M', 'Immunoglobulin A', 'Immunoglobulin G', 'Hepatitis B Surface Antibody', 'Hepatitis B Virus Core Antibody', 'Hepatitis C Virus Antibody', 'Carboxyhemoglobin', 'Reticulocyte Count, Automated', 'Reticulocyte Count, Absolute', 'HIV Screen', 'ARCH-1', 'Barbiturate Screen', 'Tricyclic Antidepressant Screen', 'Benzodiazepine Screen', 'Acetaminophen', 'Salicylate', 'Albumin, Urine', 'Albumin/Creatinine, Urine', 'Protein/Creatinine Ratio', 'Total Protein, Urine', 'Monos', 'Anti-Neutrophil Cytoplasmic Antibody', 'Anti-Mitochondrial Antibody', 'Anti-Nuclear Antibody', 'Hepatitis A Virus Antibody', 'Hepatitis A Virus IgM Antibody', 'C4', 'C3', 'Folate', 'Magnesium, Urine', 'Phosphate, Urine', 'Echinocytes', 'Target Cells', 'Blasts', 'Immunophenotyping', 'Blood Parasite Smear', 'Cytomegalovirus Viral Load', 'C-Reactive Protein', 'Basophilic Stippling', 'Thyroxine (T4)', 'Uric Acid Crystals', 'Cholesterol, HDL', 'Cholesterol, Total', 'Cholesterol Ratio (Total/HDL)', 'Cholesterol, LDL, Calculated', 'Bite Cells', 'Thyroxine (T4), Free', 'Uric Acid, Urine', 'Prot. Electrophoresis, Urine', 'Immunofixation, Urine', 'Free Kappa', 'Free Lambda', 'Free Kappa/Free Lambda Ratio', 'Macrophages', 'Mesothelial Cells', 'Cholesterol, Pleural', 'RBC, Pleural', 'Total Nucleated Cells, Pleural', 'Lactate Dehydrogenase, Pleural', 'Albumin, Pleural', 'Glucose, Pleural', 'Total Protein, Pleural', 'Miscellaneous, Pleural', 'Urine Crystals, Other', 'Voided Specimen']"
"Ulcerative colitis, unspecified, without complications",Ulcerative colitis,"['Sodium', 'Potassium', 'Anion Gap', 'Urea Nitrogen', 'Bicarbonate', 'Magnesium', 'Chloride', 'Glucose', 'Creatinine', 'White Blood Cells', 'MCV', 'Hemoglobin', 'MCHC', 'RDW-SD', 'Red Blood Cells', 'RDW', 'Hematocrit', 'MCH', 'Platelet Count', 'Estimated GFR (MDRD equation)', 'Calcium, Total', 'Phosphate', 'Specimen Type', 'pO2', 'Base Excess', 'pCO2', 'Calculated Total CO2', 'Oxygen Saturation', 'pH', 'Free Calcium', 'INR(PT)', 'PTT', 'PT', 'Ketone', 'Leukocytes', 'Urine Color', 'Protein', 'RBC', 'Urine Appearance', 'Bilirubin', 'Yeast', 'Urine Mucous', 'Blood', 'Bacteria', 'Specific Gravity', 'Nitrite', 'Urobilinogen', 'Epithelial Cells', 'WBC', 'Intubated', 'Ventilator', 'Hematocrit, Calculated', 'Potassium, Whole Blood', 'Sodium, Whole Blood', 'Lactate', 'Chloride, Whole Blood', 'Lymphocytes', 'Absolute Neutrophil Count', 'Eosinophils', 'Immature Granulocytes', 'Absolute Lymphocyte Count', 'Monocytes', 'Basophils', 'Absolute Monocyte Count', 'Neutrophils', 'Absolute Eosinophil Count', 'Absolute Basophil Count']"
Undiagnosed cardiac murmurs,Heart murmurs,"['MCH', 'MCHC', 'Hematocrit', 'MCV', 'RDW', 'Hemoglobin', 'Platelet Count', 'White Blood Cells', 'Red Blood Cells', 'Phosphate', 'Urea Nitrogen', 'Anion Gap', 'Sodium', 'Creatinine', 'Chloride', 'Calcium, Total', 'Magnesium', 'Potassium', 'Bicarbonate', 'Glucose', 'INR(PT)', 'PT', 'PTT']"
Unspecified cataract,Cataracts,"['Length of Urine Collection', 'Osmolality, Urine', 'Creatinine, Urine', 'Sodium, Urine', 'Specimen Type', 'pH', 'pO2', 'Base Excess', 'Calculated Total CO2', 'pCO2', 'PTT', 'INR(PT)', 'PT', 'Creatinine', 'I', 'Anion Gap', 'Phosphate', 'Magnesium', 'L', 'Glucose', 'H', 'Calcium, Total', 'Bicarbonate', 'Potassium', 'Urea Nitrogen', 'Chloride', 'Sodium', 'Osmolality, Measured', 'Bilirubin, Total', 'Asparate Aminotransferase (AST)', 'Albumin', 'Lactate Dehydrogenase (LD)', 'Alkaline Phosphatase', 'Alanine Aminotransferase (ALT)', 'RDW-SD', 'Hemoglobin', 'Hematocrit', 'MCH', 'RDW', 'MCV', 'Platelet Count', 'Red Blood Cells', 'MCHC', 'White Blood Cells', 'Oxygen', 'PEEP', 'Temperature', 'Assist/Control', 'Intubated', 'Tidal Volume', 'Ventilation Rate', 'Free Calcium', 'Lactate', 'CK-MB Index', 'Troponin T', 'Creatine Kinase (CK)', 'Creatine Kinase, MB Isoenzyme', 'Neutrophils', 'Absolute Basophil Count', 'Eosinophils', 'Absolute Eosinophil Count', 'Absolute Neutrophil Count', 'Absolute Monocyte Count', 'Immature Granulocytes', 'Basophils', 'Monocytes', 'Absolute Lymphocyte Count', 'Lymphocytes', 'Red Top Hold', 'Ventilator']"
Unspecified dementia without behavioral disturbance,Dementia,"['Light Green Top Hold', 'Green Top Hold (plasma)', 'Alkaline Phosphatase', 'Magnesium', 'Lipase', 'Asparate Aminotransferase (AST)', 'Calcium, Total', 'Albumin', 'Troponin T', 'Bilirubin, Total', 'Alanine Aminotransferase (ALT)', 'Phosphate', 'Eosinophils', 'Absolute Basophil Count', 'Neutrophils', 'Monocytes', 'Absolute Lymphocyte Count', 'Absolute Neutrophil Count', 'Absolute Eosinophil Count', 'Absolute Monocyte Count', 'Basophils', 'Lymphocytes', 'Immature Granulocytes', 'Platelet Smear', 'Teardrop Cells', 'Polychromasia', 'Hypochromia', 'Anisocytosis', 'Ovalocytes', 'Macrocytes', 'Microcytes', 'Poikilocytosis', 'Acanthocytes', 'Creatinine', 'L', 'Urea Nitrogen', 'Glucose', 'Potassium', 'H', 'Estimated GFR (MDRD equation)', 'Chloride', 'Bicarbonate', 'Anion Gap', 'Sodium', 'I', 'Hematocrit', 'MCHC', 'RDW-SD', 'White Blood Cells', 'Hemoglobin', 'Red Blood Cells', 'MCH', 'Platelet Count', 'RDW', 'MCV', 'Osmolality, Measured', 'PTT', 'INR(PT)', 'PT', 'Creatine Kinase (CK)', 'Creatine Kinase, MB Isoenzyme', 'Length of Urine Collection', 'Creatinine, Urine', 'Sodium, Urine', 'Osmolality, Urine', 'Epithelial Cells', 'Urine Appearance', 'Specific Gravity', 'Leukocytes', 'Hyaline Casts', 'Ketone', 'Bacteria', 'Protein', 'Urobilinogen', 'WBC', 'Blood', 'Nitrite', 'Bilirubin', 'Urine Color', 'Yeast', 'pH', 'Transitional Epithelial Cells', 'RBC']"
